"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
508,11_C1087,"50% Silver Bullet Bio (HR2-088) C7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
512,11_C1088,"50% Silver Bullet Bio (HR2-088) C8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
516,11_C1089,"50% Silver Bullet Bio (HR2-088) C9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
520,11_C1090,"50% Silver Bullet Bio (HR2-088) C10 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio C10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
524,11_C1091,"50% Silver Bullet Bio (HR2-088) C11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
528,11_C1092,"50% Silver Bullet Bio (HR2-088) C12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
676,11_C1093,"50% Silver Bullet Bio (HR2-088) D1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
680,11_C1094,"50% Silver Bullet Bio (HR2-088) D2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
684,11_C1095,"50% Silver Bullet Bio (HR2-088) D3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
688,11_C1096,"50% Silver Bullet Bio (HR2-088) D4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
692,11_C1097,"50% Silver Bullet Bio (HR2-088) D5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
696,11_C1098,"50% Silver Bullet Bio (HR2-088) D6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
700,11_C1099,"50% Silver Bullet Bio (HR2-088)  D7 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio D7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
704,11_C1100,"50% Silver Bullet Bio (HR2-088) D8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
708,11_C1101,"50% Silver Bullet Bio (HR2-088) D9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
712,11_C1102,"50% Silver Bullet Bio (HR2-088) D10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
716,11_C1103,"50% Silver Bullet Bio (HR2-088) D11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
720,11_C1104,"50% Silver Bullet Bio (HR2-088) D12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio D12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
868,11_C1105,"50% Silver Bullet Bio (HR2-088) E1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
872,11_C1106,"50% Silver Bullet Bio (HR2-088) E2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
876,11_C1107,"50% Silver Bullet Bio (HR2-088) E3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
880,11_C1108,"50% Silver Bullet Bio (HR2-088) E4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
884,11_C1109,"50% Silver Bullet Bio (HR2-088) E5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
888,11_C1110,"50% Silver Bullet Bio (HR2-088) E6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
892,11_C1111,"50% Silver Bullet Bio (HR2-088) E7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
896,11_C1112,"50% Silver Bullet Bio (HR2-088) E8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
900,11_C1113,"50% Silver Bullet Bio (HR2-088) E9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
904,11_C1114,"50% Silver Bullet Bio (HR2-088) E10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
908,11_C1115,"50% Silver Bullet Bio (HR2-088) E11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
912,11_C1116,"50% Silver Bullet Bio (HR2-088) E12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio E12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1060,11_C1117,"50% Silver Bullet Bio (HR2-088) F1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1064,11_C1118,"50% Silver Bullet Bio (HR2-088) F2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1068,11_C1119,"50% Silver Bullet Bio (HR2-088) F3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1072,11_C1120,"50% Silver Bullet Bio (HR2-088) F4+ 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1076,11_C1121,"50% Silver Bullet Bio (HR2-088) F5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1080,11_C1122,"50% Silver Bullet Bio (HR2-088) F6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1084,11_C1123,"50% Silver Bullet Bio (HR2-088) F7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1088,11_C1124,"50% Silver Bullet Bio (HR2-088) F8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1092,11_C1125,"50% Silver Bullet Bio (HR2-088) F9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1096,11_C1126,"50% Silver Bullet Bio (HR2-088) F10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1100,11_C1127,"50% Silver Bullet Bio (HR2-088) F11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1104,11_C1128,"50% Silver Bullet Bio (HR2-088) F12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio F12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1252,11_C1129,"50% Silver Bullet Bio (HR2-088) G1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1256,11_C1130,"50% Silver Bullet Bio (HR2-088) G2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1260,11_C1131,"50% Silver Bullet Bio (HR2-088) G3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1264,11_C1132,"50% Silver Bullet Bio (HR2-088) G4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1268,11_C1133,"50% Silver Bullet Bio (HR2-088) G5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1272,11_C1134,"50% Silver Bullet Bio (HR2-088) G6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1276,11_C1135,"50% Silver Bullet Bio (HR2-088) G7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1280,11_C1136,"50% Silver Bullet Bio (HR2-088) G8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1284,11_C1137,"50% Silver Bullet Bio (HR2-088) G9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1288,11_C1138,"50% Silver Bullet Bio (HR2-088) G10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1292,11_C1139,"50% Silver Bullet Bio (HR2-088) G11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1296,11_C1140,"50% Silver Bullet Bio (HR2-088) G12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio G12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1444,11_C1141,"50% Silver Bullet Bio (HR2-088) H1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H1",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1448,11_C1142,"50% Silver Bullet Bio (HR2-088) H2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H2",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1452,11_C1143,"50% Silver Bullet Bio (HR2-088) H3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H3",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1456,11_C1144,"50% Silver Bullet Bio (HR2-088) H4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H4",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1460,11_C1145,"50% Silver Bullet Bio (HR2-088) H5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H5",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1464,11_C1146,"50% Silver Bullet Bio (HR2-088) H6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H6",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1468,11_C1147,"50% Silver Bullet Bio (HR2-088) H7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H7",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1472,11_C1148,"50% Silver Bullet Bio (HR2-088) H8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H8",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1476,11_C1149,"50% Silver Bullet Bio (HR2-088) H9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H9",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1480,11_C1150,"50% Silver Bullet Bio (HR2-088) H10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H10",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1484,11_C1151,"50% Silver Bullet Bio (HR2-088) H11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H11",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1488,11_C1152,"50% Silver Bullet Bio (HR2-088) H12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio H12",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
50,11_C1153,"HR HR PEG/Ion HT-A1","Sodium fluoride",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,,,
54,11_C1154,"HR PEG/Ion HT-A2","Potassium fluoride",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,,,
58,11_C1155,"HR PEG/Ion HT-A3","Ammonium fluoride",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,,,
62,11_C1156,"HR PEG/Ion HT-A4","Lithium chloride",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,,,
66,11_C1157,"HR PEG/Ion HT-A5","Magnesium chloride hexahydrate",,"0.2 M",,,5.9,"PEG 3350",20%(w/v),,,,,,
70,11_C1158,"HR PEG/Ion HT-A6","Sodium chloride",,"0.2 M",,,6.9,"PEG 3350",20%(w/v),,,,,,
74,11_C1159,"HR PEG/Ion HT-A7","Calcium chloride dihydrate",,"0.2 M",,,5.1,"PEG 3350",20%(w/v),,,,,,
78,11_C1160,"HR PEG/Ion HT-A8","Potassium chloride",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
82,11_C1161,"HR PEG/Ion HT-A9","Ammonium chloride",,"0.2 M",,,6.3,"PEG 3350",20%(w/v),,,,,,
86,11_C1162,"HR PEG/Ion HT-A10","Sodium iodide",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
90,11_C1163,"HR PEG/Ion HT-A11","Potassium iodide",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
94,11_C1164,"HR PEG/Ion HT-A12","Ammonium iodide",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,,,
242,11_C1165,"HR PEG/Ion HT-B1","Sodium thiocyanate",,"0.2 M",,,6.9,"PEG 3350",20%(w/v),,,,,,
246,11_C1166,"HR PEG/Ion HT-B2","Potassium thiocyanate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
250,11_C1167,"HR PEG/Ion HT-B3","Lithium nitrate",,"0.2 M",,,7.1,"PEG 3350",20%(w/v),,,,,,
254,11_C1168,"HR PEG/Ion HT-B4","Magnesium nitrate hexahydrate",,"0.2 M",,,5.9,"PEG 3350",20%(w/v),,,,,,
258,11_C1169,"HR PEG/Ion HT-B5","Sodium nitrate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,,,
262,11_C1170,"HR PEG/Ion HT-B6","Potassium nitrate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,,,
266,11_C1171,"HR PEG/Ion HT-B7","Ammonium nitrate",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,,,
270,11_C1172,"HR PEG/Ion HT-B8","Magnesium formate dihydrate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
274,11_C1173,"HR PEG/Ion HT-B9","Sodium formate",,"0.2 M",,,7.2,"PEG 3350",20%(w/v),,,,,,
278,11_C1174,"HR PEG/Ion HT-B10","Potassium formate",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,,,
282,11_C1175,"HR PEG/Ion HT-B11","Ammonium formate",,"0.2 M",,,6.6,"PEG 3350",20%(w/v),,,,,,
286,11_C1176,"HR PEG/Ion HT-B12","Lithium acetate dihydrate",,"0.2 M",,,7.9,"PEG 3350",20%(w/v),,,,,,
434,11_C1177,"HR PEG/Ion HT-C1","Magnesium acetate tetrahydrate",,"0.2 M",,,7.9,"PEG 3350",20%(w/v),,,,,,
438,11_C1178,"HR PEG/Ion HT-C2","Zinc acetate dihydrate",,"0.2 M",,,6.4,"PEG 3350",20%(w/v),,,,,,
442,11_C1179,"HR PEG/Ion HT-C3","Sodium acetate trihydrate",,"0.2 M",,,8,"PEG 3350",20%(w/v),,,,,,
446,11_C1180,"HR PEG/Ion HT-C4","Calcium acetate hydrate",,"0.2 M",,,7.5,"PEG 3350",20%(w/v),,,,,,
450,11_C1181,"HR PEG/Ion HT-C5","Potassium acetate",,"0.2 M",,,8.1,"PEG 3350",20%(w/v),,,,,,
454,11_C1182,"HR PEG/Ion HT-C6","Ammonium acetate",,"0.2 M",,,7.1,"PEG 3350",20%(w/v),,,,,,
458,11_C1183,"HR PEG/Ion HT-C7","Lithium sulfate monohydrate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,,,
462,11_C1184,"HR PEG/Ion HT-C8","Magnesium sulfate heptahydrate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,,,
466,11_C1185,"HR PEG/Ion HT-C9","Sodium sulfate decahydrate",,"0.2 M",,,6.7,"PEG 3350",20%(w/v),,,,,,
470,11_C1186,"HR PEG/Ion HT-C10","Potassium sulfate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,,,
474,11_C1187,"HR PEG/Ion HT-C11","Ammonium sulfate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,,,
478,11_C1188,"HR PEG/Ion HT-C12","Sodium tartrate dibasic dihydrate",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,,,
626,11_C1189,"HR PEG/Ion HT-D1","Potassium sodium tartrate tetrahydrate",,"0.2 M",,,7.4,"PEG 3350",20%(w/v),,,,,,
630,11_C1190,"HR PEG/Ion HT-D2","Ammonium tartrate dibasic",,"0.2 M",,,6.6,"PEG 3350",20%(w/v),,,,,,
634,11_C1191,"HR PEG/Ion HT-D3","Sodium phosphate monobasic monohydrate ",,"0.2 M",,,4.7,"PEG 3350",20%(w/v),,,,,,
638,11_C1192,"HR PEG/Ion HT-D4","Sodium phosphate dibasic dihydrate",,"0.2 M",,,9.1,"PEG 3350",20%(w/v),,,,,,
642,11_C1193,"HR PEG/Ion HT-D5","Potassium phosphate monobasic",,"0.2 M",,,4.8,"PEG 3350",20%(w/v),,,,,,
646,11_C1194,"HR PEG/Ion HT-D6","Potassium phosphate dibasic",,"0.2 M",,,9.2,"PEG 3350",20%(w/v),,,,,,
650,11_C1195,"HR PEG/Ion HT-D7","Ammonium phosphate monobasic",,"0.2 M",,,4.6,"PEG 3350",20%(w/v),,,,,,
654,11_C1196,"HR PEG/Ion HT-D8","Ammonium phosphate dibasic",,"0.2 M",,,8,"PEG 3350",20%(w/v),,,,,,
658,11_C1197,"HR PEG/Ion HT-D9","Lithium citrate tribasic tetrahydrate",,"0.2 M",,,8.4,"PEG 3350",20%(w/v),,,,,,
662,11_C1198,"HR PEG/Ion HT-D10","Sodium citrate tribasic dihydrate",,"0.2 M",,,8.3,"PEG 3350",20%(w/v),,,,,,
666,11_C1199,"HR PEG/Ion HT-D11","Potassium citrate tribasic monohydrate",,"0.2 M",,,8.3,"PEG 3350",20%(w/v),,,,,,
670,11_C1200,"HR PEG/Ion HT-D12","Ammonium citrate dibasic",,"0.2 M",,,5.1,"PEG 3350",20%(w/v),,,,,,
818,11_C1201,"HR PEG/Ion HT-E1","Sodium Malonate",,"0.1 M",,,4,"PEG 3350",12%(w/v),,,,,,
822,11_C1202,"HR PEG/Ion HT-E2","Sodium Malonate",,"0.2 M",,,4,"PEG 3350",20%(w/v),,,,,,
826,11_C1203,"HR PEG/Ion HT-E3","Sodium Malonate",,"0.1 M",,,5,"PEG 3350",12%(w/v),,,,,,
830,11_C1204,"HR PEG/Ion HT-E4","Sodium Malonate",,"0.2 M",,,5,"PEG 3350",20%(w/v),,,,,,
834,11_C1205,"HR PEG/Ion HT-E5","Sodium Malonate",,"0.1 M",,,6,"PEG 3350",12%(w/v),,,,,,
838,11_C1206,"HR PEG/Ion HT-E6","Sodium Malonate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,,,
842,11_C1207,"HR PEG/Ion HT-E7","Sodium Malonate",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
846,11_C1208,"HR PEG/Ion HT-E8","Sodium Malonate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
850,11_C1209,"HR PEG/Ion HT-E9",Tacsimate,,4%(v/v),,,4,"PEG 3350",12%(w/v),,,,,,
854,11_C1210,"HR PEG/Ion HT-E10",Tacsimate,,8%(v/v),,,4,"PEG 3350",20%(w/v),,,,,,
858,11_C1211,"HR PEG/Ion HT-E11",Tacsimate,,4%(v/v),,,5,"PEG 3350",12%(w/v),,,,,,
862,11_C1212,"HR PEG/Ion HT-E12",Tacsimate,,8%(v/v),,,5,"PEG 3350",20%(w/v),,,,,,
1010,11_C1213,"HR PEG/Ion HT-F1",Tacsimate,,4%(v/v),,,6,"PEG 3350",12%(w/v),,,,,,
1014,11_C1214,"HR PEG/Ion HT-F2",Tacsimate,,8%(v/v),,,6,"PEG 3350",20%(w/v),,,,,,
1018,11_C1215,"HR PEG/Ion HT-F3",Tacsimate,,4%(v/v),,,7,"PEG 3350",12%(w/v),,,,,,
1022,11_C1216,"HR PEG/Ion HT-F4",Tacsimate,,8%(v/v),,,7,"PEG 3350",20%(w/v),,,,,,
1026,11_C1217,"HR PEG/Ion HT-F5",Tacsimate,,4%(v/v),,,8,"PEG 3350",12%(w/v),,,,,,
1030,11_C1218,"HR PEG/Ion HT-F6",Tacsimate,,8%(v/v),,,8,"PEG 3350",20%(w/v),,,,,,
1034,11_C1219,"HR PEG/Ion HT-F7","Succinic acid",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1038,11_C1220,"HR PEG/Ion HT-F8","Succinic acid",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1042,11_C1221,"HR PEG/Ion HT-F9","Ammonium Citrate tribasic",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1046,11_C1222,"HR PEG/Ion HT-F10","Ammonium Citrate tribasic",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1050,11_C1223,"HR PEG/Ion HT-F11","DL-Malic acid",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1054,11_C1224,"HR PEG/Ion HT-F12","DL-Malic acid",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1202,11_C1225,"HR PEG/Ion HT-G1","Sodium Acetate trihydrate",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1206,11_C1226,"HR PEG/Ion HT-G2","Sodium Acetate trihydrate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1210,11_C1227,"HR PEG/Ion HT-G3","Sodium Formate",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1214,11_C1228,"HR PEG/Ion HT-G4","Sodium Formate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1218,11_C1229,"HR PEG/Ion HT-G5","Ammonium tartrate dibasic",,"0.1 M",,,7,"PEG 3350",12%(w/v),,,,,,
1222,11_C1230,"HR PEG/Ion HT-G6","Ammonium tartrate dibasic",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,,,
1226,11_C1231,"HR PEG/Ion HT-G7","Tacsimate, pH 4.0",,2%(v/v),"Sodium Acetate trihydrate ","0.1 M",4.6,"PEG 3350",16%(w/v),,,,,,
1230,11_C1232,"HR PEG/Ion HT-G8","Tacsimate, pH 5.0",,2%(v/v),"Sodium citrate tribasic dihydrate ","0.1 M",5.6,"PEG 3350",16%(w/v),,,,,,
1234,11_C1233,"HR PEG/Ion HT-G9","Tacsimate, pH 6.0",,2%(v/v),"BIS-TRIS ","0.1 M",6.5,"PEG 3350",20%(w/v),,,,,,
1238,11_C1234,"HR PEG/Ion HT-G10","Tacsimate, pH 7.0",,2%(v/v),"Hepes ","0.1 M",7.5,"PEG 3350",20%(w/v),,,,,,
1242,11_C1235,"HR PEG/Ion HT-G11","Tacsimate, pH 8.0",,2%(v/v),"Tris ","0.1 M",8.5,"PEG 3350",16%(w/v),,,,,,
1246,11_C1236,"HR PEG/Ion HT-G12","Bis-Tris Propane ",,"0.03 M","Citric acid","0.07 M",3.4,"PEG 3350",16%(w/v),,,,,,
1394,11_C1237,"HR PEG/Ion HT-H1","Bis-Tris Propane ",,"0.04 M","Citric acid","0.06 M",4.1,"PEG 3350",16%(w/v),,,,,,
1398,11_C1238,"HR PEG/Ion HT-H2","Bis-Tris Propane ",,"0.05 M","Citric acid","0.05 M",5,"PEG 3350",16%(w/v),,,,,,
