"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
1460,10_C1145,"HR Grid Screen Salt HT-H5","Sodium chloride",,"3 M",Tris,"0.1 M",8,,,,,,
1464,10_C1146,"HR Grid Screen Salt HT-H6","Sodium chloride",,"3 M",BICINE,"0.1 M",9,,,,,,
1468,10_C1147,"HR Grid Screen Salt HT-H7","Sodium chloride",,"4 M","Citric acid","0.1 M",4,,,,,,
1472,10_C1148,"HR Grid Screen Salt HT-H8","Sodium chloride",,"4 M","Citric acid","0.1 M",5,,,,,,
1476,10_C1149,"HR Grid Screen Salt HT-H9","Sodium chloride",,"4 M","MES monohydrate","0.1 M",6,,,,,,
1480,10_C1150,"HR Grid Screen Salt HT-H10","Sodium chloride",,"4 M",HEPES,"0.1 M",7,,,,,,
1484,10_C1151,"HR Grid Screen Salt HT-H11","Sodium chloride",,"4 M",Tris,"0.1 M",8,,,,,,
1488,10_C1152,"HR Grid Screen Salt HT-H12","Sodium chloride",,"4 M",BICINE,"0.1 M",9,,,,,,
50,10_C1153,"HR HR PEG/Ion HT-A1","Sodium fluoride",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,
54,10_C1154,"HR PEG/Ion HT-A2","Potassium fluoride",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,
58,10_C1155,"HR PEG/Ion HT-A3","Ammonium fluoride",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,
62,10_C1156,"HR PEG/Ion HT-A4","Lithium chloride",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,
66,10_C1157,"HR PEG/Ion HT-A5","Magnesium chloride hexahydrate",,"0.2 M",,,5.9,"PEG 3350",20%(w/v),,,,
70,10_C1158,"HR PEG/Ion HT-A6","Sodium chloride",,"0.2 M",,,6.9,"PEG 3350",20%(w/v),,,,
74,10_C1159,"HR PEG/Ion HT-A7","Calcium chloride dihydrate",,"0.2 M",,,5.1,"PEG 3350",20%(w/v),,,,
78,10_C1160,"HR PEG/Ion HT-A8","Potassium chloride",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,
82,10_C1161,"HR PEG/Ion HT-A9","Ammonium chloride",,"0.2 M",,,6.3,"PEG 3350",20%(w/v),,,,
86,10_C1162,"HR PEG/Ion HT-A10","Sodium iodide",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,
90,10_C1163,"HR PEG/Ion HT-A11","Potassium iodide",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,
94,10_C1164,"HR PEG/Ion HT-A12","Ammonium iodide",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,
242,10_C1165,"HR PEG/Ion HT-B1","Sodium thiocyanate",,"0.2 M",,,6.9,"PEG 3350",20%(w/v),,,,
246,10_C1166,"HR PEG/Ion HT-B2","Potassium thiocyanate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,
250,10_C1167,"HR PEG/Ion HT-B3","Lithium nitrate",,"0.2 M",,,7.1,"PEG 3350",20%(w/v),,,,
254,10_C1168,"HR PEG/Ion HT-B4","Magnesium nitrate hexahydrate",,"0.2 M",,,5.9,"PEG 3350",20%(w/v),,,,
258,10_C1169,"HR PEG/Ion HT-B5","Sodium nitrate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,
262,10_C1170,"HR PEG/Ion HT-B6","Potassium nitrate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,
266,10_C1171,"HR PEG/Ion HT-B7","Ammonium nitrate",,"0.2 M",,,6.2,"PEG 3350",20%(w/v),,,,
270,10_C1172,"HR PEG/Ion HT-B8","Magnesium formate dihydrate",,"0.2 M",,,7,"PEG 3350",20%(w/v),,,,
274,10_C1173,"HR PEG/Ion HT-B9","Sodium formate",,"0.2 M",,,7.2,"PEG 3350",20%(w/v),,,,
278,10_C1174,"HR PEG/Ion HT-B10","Potassium formate",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,
282,10_C1175,"HR PEG/Ion HT-B11","Ammonium formate",,"0.2 M",,,6.6,"PEG 3350",20%(w/v),,,,
286,10_C1176,"HR PEG/Ion HT-B12","Lithium acetate dihydrate",,"0.2 M",,,7.9,"PEG 3350",20%(w/v),,,,
434,10_C1177,"HR PEG/Ion HT-C1","Magnesium acetate tetrahydrate",,"0.2 M",,,7.9,"PEG 3350",20%(w/v),,,,
438,10_C1178,"HR PEG/Ion HT-C2","Zinc acetate dihydrate",,"0.2 M",,,6.4,"PEG 3350",20%(w/v),,,,
442,10_C1179,"HR PEG/Ion HT-C3","Sodium acetate trihydrate",,"0.2 M",,,8,"PEG 3350",20%(w/v),,,,
446,10_C1180,"HR PEG/Ion HT-C4","Calcium acetate hydrate",,"0.2 M",,,7.5,"PEG 3350",20%(w/v),,,,
450,10_C1181,"HR PEG/Ion HT-C5","Potassium acetate",,"0.2 M",,,8.1,"PEG 3350",20%(w/v),,,,
454,10_C1182,"HR PEG/Ion HT-C6","Ammonium acetate",,"0.2 M",,,7.1,"PEG 3350",20%(w/v),,,,
458,10_C1183,"HR PEG/Ion HT-C7","Lithium sulfate monohydrate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,
462,10_C1184,"HR PEG/Ion HT-C8","Magnesium sulfate heptahydrate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,
466,10_C1185,"HR PEG/Ion HT-C9","Sodium sulfate decahydrate",,"0.2 M",,,6.7,"PEG 3350",20%(w/v),,,,
470,10_C1186,"HR PEG/Ion HT-C10","Potassium sulfate",,"0.2 M",,,6.8,"PEG 3350",20%(w/v),,,,
474,10_C1187,"HR PEG/Ion HT-C11","Ammonium sulfate",,"0.2 M",,,6,"PEG 3350",20%(w/v),,,,
478,10_C1188,"HR PEG/Ion HT-C12","Sodium tartrate dibasic dihydrate",,"0.2 M",,,7.3,"PEG 3350",20%(w/v),,,,
626,10_C1189,"HR PEG/Ion HT-D1","Potassium sodium tartrate tetrahydrate",,"0.2 M",,,7.4,"PEG 3350",20%(w/v),,,,
630,10_C1190,"HR PEG/Ion HT-D2","Ammonium tartrate dibasic",,"0.2 M",,,6.6,"PEG 3350",20%(w/v),,,,
634,10_C1191,"HR PEG/Ion HT-D3","Sodium phosphate monobasic monohydrate ",,"0.2 M",,,4.7,"PEG 3350",20%(w/v),,,,
638,10_C1192,"HR PEG/Ion HT-D4","Sodium phosphate dibasic dihydrate",,"0.2 M",,,9.1,"PEG 3350",20%(w/v),,,,
642,10_C1193,"HR PEG/Ion HT-D5","Potassium phosphate monobasic",,"0.2 M",,,4.8,"PEG 3350",20%(w/v),,,,
646,10_C1194,"HR PEG/Ion HT-D6","Potassium phosphate dibasic",,"0.2 M",,,9.2,"PEG 3350",20%(w/v),,,,
650,10_C1195,"HR PEG/Ion HT-D7","Ammonium phosphate monobasic",,"0.2 M",,,4.6,"PEG 3350",20%(w/v),,,,
654,10_C1196,"HR PEG/Ion HT-D8","Ammonium phosphate dibasic",,"0.2 M",,,8,"PEG 3350",20%(w/v),,,,
658,10_C1197,"HR PEG/Ion HT-D9","Lithium citrate tribasic tetrahydrate",,"0.2 M",,,8.4,"PEG 3350",20%(w/v),,,,
662,10_C1198,"HR PEG/Ion HT-D10","Sodium citrate tribasic dihydrate",,"0.2 M",,,8.3,"PEG 3350",20%(w/v),,,,
666,10_C1199,"HR PEG/Ion HT-D11","Potassium citrate tribasic monohydrate",,"0.2 M",,,8.3,"PEG 3350",20%(w/v),,,,
670,10_C1200,"HR PEG/Ion HT-D12","Ammonium citrate dibasic",,"0.2 M",,,5.1,"PEG 3350",20%(w/v),,,,
818,10_C1201,"HR PEG/Ion HT-E1","Sodium Malonate",,"0.1 M",,,4,,,"PEG 3350",12%(w/v),,
822,10_C1202,"HR PEG/Ion HT-E2","Sodium Malonate",,"0.2 M",,,4,,,"PEG 3350",20%(w/v),,
826,10_C1203,"HR PEG/Ion HT-E3","Sodium Malonate",,"0.1 M",,,5,,,"PEG 3350",12%(w/v),,
830,10_C1204,"HR PEG/Ion HT-E4","Sodium Malonate",,"0.2 M",,,5,,,"PEG 3350",20%(w/v),,
834,10_C1205,"HR PEG/Ion HT-E5","Sodium Malonate",,"0.1 M",,,6,,,"PEG 3350",12%(w/v),,
838,10_C1206,"HR PEG/Ion HT-E6","Sodium Malonate",,"0.2 M",,,6,,,"PEG 3350",20%(w/v),,
842,10_C1207,"HR PEG/Ion HT-E7","Sodium Malonate",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
846,10_C1208,"HR PEG/Ion HT-E8","Sodium Malonate",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
850,10_C1209,"HR PEG/Ion HT-E9",Tacsimate,,4%(v/v),,,4,,,"PEG 3350",12%(w/v),,
854,10_C1210,"HR PEG/Ion HT-E10",Tacsimate,,8%(v/v),,,4,,,"PEG 3350",20%(w/v),,
858,10_C1211,"HR PEG/Ion HT-E11",Tacsimate,,4%(v/v),,,5,,,"PEG 3350",12%(w/v),,
862,10_C1212,"HR PEG/Ion HT-E12",Tacsimate,,8%(v/v),,,5,,,"PEG 3350",20%(w/v),,
1010,10_C1213,"HR PEG/Ion HT-F1",Tacsimate,,4%(v/v),,,6,,,"PEG 3350",12%(w/v),,
1014,10_C1214,"HR PEG/Ion HT-F2",Tacsimate,,8%(v/v),,,6,,,"PEG 3350",20%(w/v),,
1018,10_C1215,"HR PEG/Ion HT-F3",Tacsimate,,4%(v/v),,,7,,,"PEG 3350",12%(w/v),,
1022,10_C1216,"HR PEG/Ion HT-F4",Tacsimate,,8%(v/v),,,7,,,"PEG 3350",20%(w/v),,
1026,10_C1217,"HR PEG/Ion HT-F5",Tacsimate,,4%(v/v),,,8,,,"PEG 3350",12%(w/v),,
1030,10_C1218,"HR PEG/Ion HT-F6",Tacsimate,,8%(v/v),,,8,,,"PEG 3350",20%(w/v),,
1034,10_C1219,"HR PEG/Ion HT-F7","Succinic acid",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1038,10_C1220,"HR PEG/Ion HT-F8","Succinic acid",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1042,10_C1221,"HR PEG/Ion HT-F9","Ammonium Citrate tribasic",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1046,10_C1222,"HR PEG/Ion HT-F10","Ammonium Citrate tribasic",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1050,10_C1223,"HR PEG/Ion HT-F11","DL-Malic acid",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1054,10_C1224,"HR PEG/Ion HT-F12","DL-Malic acid",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1202,10_C1225,"HR PEG/Ion HT-G1","Sodium Acetate trihydrate",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1206,10_C1226,"HR PEG/Ion HT-G2","Sodium Acetate trihydrate",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1210,10_C1227,"HR PEG/Ion HT-G3","Sodium Formate",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1214,10_C1228,"HR PEG/Ion HT-G4","Sodium Formate",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1218,10_C1229,"HR PEG/Ion HT-G5","Ammonium tartrate dibasic",,"0.1 M",,,7,,,"PEG 3350",12%(w/v),,
1222,10_C1230,"HR PEG/Ion HT-G6","Ammonium tartrate dibasic",,"0.2 M",,,7,,,"PEG 3350",20%(w/v),,
1226,10_C1231,"HR PEG/Ion HT-G7","Tacsimate, pH 4.0",,2%(v/v),"Sodium Acetate trihydrate ","0.1 M",4.6,,,"PEG 3350",16%(w/v),,
1230,10_C1232,"HR PEG/Ion HT-G8","Tacsimate, pH 5.0",,2%(v/v),"Sodium citrate tribasic dihydrate ","0.1 M",5.6,,,"PEG 3350",16%(w/v),,
1234,10_C1233,"HR PEG/Ion HT-G9","Tacsimate, pH 6.0",,2%(v/v),"BIS-TRIS ","0.1 M",6.5,,,"PEG 3350",20%(w/v),,
1238,10_C1234,"HR PEG/Ion HT-G10","Tacsimate, pH 7.0",,2%(v/v),"Hepes ","0.1 M",7.5,,,"PEG 3350",20%(w/v),,
1242,10_C1235,"HR PEG/Ion HT-G11","Tacsimate, pH 8.0",,2%(v/v),"Tris ","0.1 M",8.5,,,"PEG 3350",16%(w/v),,
1246,10_C1236,"HR PEG/Ion HT-G12","Bis-Tris Propane ",,"0.03 M","Citric acid","0.07 M",3.4,,,"PEG 3350",16%(w/v),,
1394,10_C1237,"HR PEG/Ion HT-H1","Bis-Tris Propane ",,"0.04 M","Citric acid","0.06 M",4.1,,,"PEG 3350",16%(w/v),,
1398,10_C1238,"HR PEG/Ion HT-H2","Bis-Tris Propane ",,"0.05 M","Citric acid","0.05 M",5,,,"PEG 3350",16%(w/v),,
1402,10_C1239,"HR PEG/Ion HT-H3","Bis-Tris Propane ",,"0.06 M","Citric acid","0.04 M",6.4,,,"PEG 3350",20%(w/v),,
1406,10_C1240,"HR PEG/Ion HT-H4","Bis-Tris Propane ",,"0.07 M","Citric acid","0.03 M",7.6,,,"PEG 3350",20%(w/v),,
1410,10_C1241,"HR PEG/Ion HT-H5","Bis-Tris Propane ",,"0.08 M","Citric acid","0.02 M",8.8,,,"PEG 3350",16%(w/v),,
1414,10_C1242,"HR PEG/Ion HT-H6","Calcium Chloride dihydrate",,"0.02 M","Cadmium Chloride dihydrate","0.02 M",,"Cobalt(II) Chloride hexahydrate","0.02 M","PEG 3350",20%(w/v),,
1418,10_C1243,"HR PEG/Ion HT-H7","Magnesium Chloride hexahydrate","0.01 M",,"Nickel(II) Chloride hexahydrate","0.005 M",,,,"PEG 3350",15%(w/v),,
1422,10_C1244,"HR PEG/Ion HT-H8","Zinc Chloride",,"0.02 M",,,,,,"PEG 3350",20%(w/v),,
1426,10_C1245,"HR PEG/Ion HT-H9","Cesium Chloride",,"0.15 M",,,,,,"PEG 3350",15%(w/v),,
1430,10_C1246,"HR PEG/Ion HT-H10","Sodium bromide",,"0.2 M",,,,,,"PEG 3350",20%(w/v),,
1434,10_C1247,"HR PEG/Ion HT-H11",Tryptone,,1%(w/v),"HEPES sodium","0.05 M",7,,,"PEG 3350",12%(w/v),,
1438,10_C1248,"HR PEG/Ion HT-H12",Tryptone,,1%(w/v),"HEPES sodium","0.05 M",7,,,"PEG 3350",20%(w/v),,
146,10_C1249,"HR HT Screen A1","Calcium Chloride dihydrate",,0.02M,"Sodium Acetate trihydrate ",0.1,4.6,MPD,"30% (v/v)",,,,
150,10_C1250,"HR HT Screen A2","Potassium/Sodium Tartrate tetrahydrate",,0.4M,,,,,,,,,
154,10_C1251,"HR HT Screen A3","Ammonium phosphate monobasic",,0.4M,,,,,,,,,
158,10_C1252,"HR HT Screen A4","Ammonium Sulfate",,2.0M,"Tris Hydrochloride         ","0.1 M",8.5,,,,,,
162,10_C1253,"HR HT Screen A5","Sodium citrate tribasic dihydrate",,0.20M," HEPES - Na ","0.1 M",7.5,MPD,"30% (v/v)",,,,
166,10_C1254,"HR HT Screen A6","Magnesium Chloride hexahydrate",,0.2M,"Tris Hydrochloride        ","0.1 M",8.5,"PEG 4000","30% (w/v)",,,,
170,10_C1255,"HR HT Screen A7"," Sodium Acetate trihydrate",,"1.4 M ","Sodium Cacodylate trihydrate","0.1 M ",6.5,,,,,,
174,10_C1256,"HR HT Screen A8","Sodium citrate tribasic dihydrate",," 0.2 M","Sodium Cacodylate trihydrate"," 0.1 M",6.5,"  iso-Propanol","30% (v/v)",,,,
178,10_C1257,"HR HT Screen A9"," Ammonium Acetate",," 0.2 M","Sodium citrate tribasic dihydrate","0.1 M ",5.6,"PEG 4000","30% (w/v)",,,,
182,10_C1258,"HR HT Screen A10"," Ammonium Acetate",," 0.2 M","Sodium Acetate trihydrate "," 0.1 M ",4.6,"PEG 4000","30% (w/v)",,,,
186,10_C1259,"HR HT Screen A11","Ammonium phosphate monobasic",," 1.0 M","Sodium citrate tribasic dihydrate","0.1 M",5.6,,,,,,
190,10_C1260,"HR HT Screen A12"," Magnesium Chloride hexahydrate",," 0.2 M"," HEPES - Na","0.1 M",7.5,iso-Propanol,"30% (v/v)",,,,
338,10_C1261,"HR HT Screen B1","Sodium citrate tribasic dihydrate",,"0.2 M"," Tris Hydrochloride       ","0.1 M",8.5,"PEG 400","30% (v/v)",,,,
342,10_C1262,"HR HT Screen B2","Calcium Chloride dihydrate",,"0.2 M "," HEPES - Na ","0.1 M",7.5,"PEG 400","28% (v/v)",,,,
346,10_C1263,"HR HT Screen B3","Ammonium Sulfate",,"0.2 M "," Sodium Cacodylate trihydrate","0.1 M",6.5,"PEG 8000","30% (w/v)",,,,
350,10_C1264,"HR HT Screen B4","Lithium Sulfate monohydrate",," 1.5 M "," HEPES - Na","0.1 M",7.5,,,,,,
354,10_C1265,"HR HT Screen B5","Lithium Sulfate monohydrate",," 0.2 M"," Tris Hydrochloride ","0.1 M",8.5,"PEG 4000","30% (w/v)",,,,
358,10_C1266,"HR HT Screen B6"," Magnesium Acetate tetrahydrate",,"0.2 M"," Sodium Cacodylate trihydrate","0.1 M",6.5,"PEG 8000","20% (w/v)",,,,
362,10_C1267,"HR HT Screen B7"," Ammonium Acetate",,"0.2 M ","Tris Hydrochloride              ","0.1 M",8.5," iso-Propanol","30% (v/v)",,,,
366,10_C1268,"HR HT Screen B8"," Ammonium Sulfate",," 0.2 M"," Sodium Acetate trihydrate "," 0.1 M",4.6,"PEG 4000","25% (w/v)",,,,
370,10_C1269,"HR HT Screen B9","Magnesium Acetate tetrahydrate",," 0.2 M "," Sodium Cacodylate trihydrate"," 0.1 M ",6.5,MPD,"30% (v/v)",,,,
374,10_C1270,"HR HT Screen B10"," Sodium Acetate trihydrate",,"0.2 M ","Tris Hydrochloride         "," 0.1 M ",8.5,"PEG 4000","30% (w/v)",,,,
378,10_C1271,"HR HT Screen B11","Magnesium chloride hexahydrate",," 0.2 M ","HEPES - Na","0.1 M ",7.5,"PEG 400","30% (v/v)",,,,
382,10_C1272,"HR HT Screen B12","Calcium Chloride dihydrate",," 0.2 M ","Sodium Acetate trihydrate"," 0.1 M ",4.6," iso-Propanol","20% (v/v)",,,,
530,10_C1273,"HR HT Screen C1"," Sodium Acetate trihydrate",," 1.0 M"," Imidazole        ","0.1 M",6.5,,,,,,
534,10_C1274,"HR HT Screen C2","Ammonium Acetate",,"0.2 M ","Sodium Citrate tribasic dihydrate "," 0.1 M",5.6,MPD,"30% (v/v)",,,,
538,10_C1275,"HR HT Screen C3","Sodium Citrate tribasic dihydrate ",,"0.2 M"," HEPES - Na ","0.1 M",7.5,iso-Propanol,"20% (v/v)",,,,
542,10_C1276,"HR HT Screen C4","Sodium Acetate trihydrate",," 0.2 M ","Sodium Cacodylate trihydrate","0.1 M ",6.5,"PEG 8000","30% (w/v)",,,,
546,10_C1277,"HR HT Screen C5","Potassium Sodium Tartrate tetrahydrate",,"0.8 M ","HEPES - Na ","0.1 M ",7.5,,,,,,
550,10_C1278,"HR HT Screen C6","Ammonium Sulfate",," 0.2 M ",,,,"PEG 8000","30% (w/v)",,,,
554,10_C1279,"HR HT Screen C7","Ammonium Sulfate",,"0.2 M ",,,,"PEG 4000","30% (w/v)",,,,
558,10_C1280,"HR HT Screen C8"," Ammonium Sulfate",," 2.0 M",,,,,,,,,
562,10_C1281,"HR HT Screen C9"," Sodium Formate",,"4.0 M ",,,,,,,,,
566,10_C1282,"HR HT Screen C10"," Sodium Formate",," 2.0 M",,,4.6,"Sodium Acetate trihydrate ","0.1 M ",,,,
570,10_C1283,"HR HT Screen C11","Sodium Phosphate monobasic monohydrate",,"0.8 M"," HEPES - Na "," 0.1 M",7.5,"Potassium Phophate monobasic",0.8M,,,,
574,10_C1284,"HR HT Screen C12",,,," Tris Hydrochloride ","0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
722,10_C1285,"HR HT Screen D1",,,," Sodium Acetate trihydrate"," 0.1 M",4.6,"PEG 4000","8% (w/v)",,,,
726,10_C1286,"HR HT Screen D2","Sodium Citrate tribasic dihydrate",,"1.4 M"," HEPES - Na ","0.1 M",7.5,,,,,,
730,10_C1287,"HR HT Screen D3"," Ammonium Sulfate",," 2.0M"," HEPES - Na"," 0.1 M",7.5,"PEG 400","2% (v/v)",,,,
734,10_C1288,"HR HT Screen D4"," iso-Propanol",," 20% v/v","Sodium Citrate tribasic dihydrate "," 0.1 M",5.6,"PEG 4000","20% (w/v)",,,,
738,10_C1289,"HR HT Screen D5","PEG 4000",,"20% w/v "," HEPES - Na "," 0.1 M",7.5," iso-Propanol","10% (v/v)",,,,
742,10_C1290,"HR HT Screen D6","Potassium phosphate monobasic",," 0.05 M",,,,"PEG 8000","20% (w/v)",,,,
746,10_C1291,"HR HT Screen D7",,,,,,,"PEG 1500","30% (w/v)",,,,
750,10_C1292,"HR HT Screen D8"," Magnesium Formate dihydrate",," 0.2 M",,,,,,,,,
754,10_C1293,"HR HT Screen D9"," Zinc Acetate dihydrate",," 0.2 M","Sodium Cacodylate trihydrate","0.1 M ",6.5,"PEG 8000","18% (w/v)",,,,
758,10_C1294,"HR HT Screen D10"," Calcium Acetate hydrate",,"0.2 M ","Sodium Cacodylate trihydrate","0.1 M ",6.5,"PEG 8000","18% (w/v)",,,,
762,10_C1295,"HR HT Screen D11"," Ammonium Sulfate",,"2.0 M","Sodium Acetate trihydrate "," 0.1 M ",4.6,,,,,,
766,10_C1296,"HR HT Screen D12"," Ammonium Phosphate monobasic",,"2.0 M","Tris Hydrochloride"," 0.1 M",8.5,,,,,,
914,10_C1297,"HR HT Screen E1"," Sodium chloride",," 2.0 M",,,,"PEG 6000","10% (w/v)",,,,
918,10_C1298,"HR HT Screen E2"," Hexadecyltrimethylammonium Bromide",," 0.01 M",,,,"Sodium Chloride"," 0.5 M "," Magnesium Chloride hexahydrate","0.01 M",,
922,10_C1299,"HR HT Screen E3",,,,,,," Ethylene Glycol","25% (v/v)",,,,
926,10_C1300,"HR HT Screen E4",,,,,,," 1,4-Dioxane","35% (v/v)",,,,
930,10_C1301,"HR HT Screen E5"," Ammonium Sulfate",,2.0M,,,," iso-Propanol","5% (v/v)",,,,
934,10_C1302,"HR HT Screen E6",,,," Imidazole ","1.0 M",7,,,,,,
938,10_C1303,"HR HT Screen E7","PEG 1000",,"10% (w/v) ",,,,"PEG 8000","10% (w/v)",,,,
942,10_C1304,"HR HT Screen E8","Sodium Chloride",,"1.5 M",,,," Ethanol","10% (v/v)",,,,
946,10_C1305,"HR HT Screen E9","Sodium Chloride",," 2.0 M ","Sodium Acetate trihydrate","  0.1 M ",4.6,,,,,,
950,10_C1306,"HR HT Screen E10","Sodium Chloride",,"  0.2 M ","Sodium Acetate trihydrate"," 0.1 M ",4.6," MPD","30% (v/v)",,,,
954,10_C1307,"HR HT Screen E11","Cobalt(II) Chloride hexahydrate",," 0.01 M","Sodium Acetate trihydrate"," 0.1 M",4.6,"1,6-Hexanediol","1.0 M",,,,
958,10_C1308,"HR HT Screen E12","Cadmium Chloride hydrate",," 0.1 M ","Sodium Acetate trihydrate ","0.1 M ",4.6,"PEG 400","30% (v/v)",,,,
1106,10_C1309,"HR HT Screen F1","Ammonium Sulfate",," 0.2 M","Sodium Acetate trihydrate","0.1 M",4.6,"PEG MME 2000","30% (w/v)",,,,
1110,10_C1310,"HR HT Screen F2"," Potassium Sodium Tartrate tetrahydrate",," 0.2 M ","Sodium Citrate tribasic dihydrate","0.1 M",5.6," Ammonium Sulfate"," 2.0 M",,,,
1114,10_C1311,"HR HT Screen F3","Ammonium Sulfate",,"  0.5 M ","Sodium Citrate tribasic dihydrate"," 0.1M",5.6," Lithium Sulfate monohydrate"," 1.0 M",,,,
1118,10_C1312,"HR HT Screen F4","Sodium Chloride",,"  0.5 M ","Sodium Citrate tribasic dihydrate","  0.1 M",5.6,"   Ethylene Imine Polymer","2% (v/v)",,,,
1122,10_C1313,"HR HT Screen F5",,,,"Sodium Citrate tribasic dihydrate"," 0.1 M",5.6," tert-Butanol","35% (v/v)",,,,
1126,10_C1314,"HR HT Screen F6","Ferric Chloride hexahydrate",," 0.01 M","Sodium Citrate tribasic dihydrate","  0.1 M",5.6,"Jeffamine M-600®","10% (v/v)",,,,
1130,10_C1315,"HR HT Screen F7","1,6 Hexanediol",,"  2.5 M","Sodium Citrate tribasic dihydrate","  0.1 M ",5.6,,,,,,
1134,10_C1316,"HR HT Screen F8","Magnesium Sulfate heptahydrate",," 1.6 M ","MES monohydrate","  0.1 M ",6.5,,,,,,
1138,10_C1317,"HR HT Screen F9","Sodium phosphate monobasic monohydrate",,"  0.1 M ","MES monohydrate","  0.1 M",6.5," Sodium Chloride"," 2.0 M ","Potassium Phosphate monobasic","0.1 M ",,
1142,10_C1318,"HR HT Screen F10",,,,"MES monohydrate"," 0.1 M",6.5,"PEG 20000","12% (w/v)",,,,
1146,10_C1319,"HR HT Screen F11","  Ammonium Sulfate",,"1.6 M ","MES monohydrate"," 0.1 M",6.5,"1,4-Dioxane","10% (v/v)",,,,
1150,10_C1320,"HR HT Screen F12","  Cesium Chloride",," 0.05 M","MES monohydrate"," 0.1 M",6.5,"Jeffamine M-600®","30% (v/v)",,,,
1298,10_C1321,"HR HT Screen G1"," Cobalt(II) chloride hexahydrate",," 0.01 M ","MES monohydrate"," 0.1 M",6.5,"Ammonium Sulfate","  1.8 M ",,,,
1302,10_C1322,"HR HT Screen G2"," Ammonium Sulfate",,"  0.2 M","MES monohydrate"," 0.1 M",6.5,"PEG MME 5000","30% (w/v)",,,,
1306,10_C1323,"HR HT Screen G3","Zinc Sulfate heptahydrate",,"  0.01 M ","MES monohydrate"," 0.1 M ",6.5,"PEG MME 550","25% (v/v)",,,,
1310,10_C1324,"HR HT Screen G4",,,,"Sodium Citrate tribasic dihydrate","  1.6 M ",6.5,,,,,,
1314,10_C1325,"HR HT Screen G5"," Ammonium Sulfate",," 0.5 M ",HEPES," 0.1 M",7.5," MPD","30% (v/v)",,,,
1318,10_C1326,"HR HT Screen G6","Polyethylene Glycol 6000 ",,"  10% w/v ",HEPES," 0.1 M",7.5," MPD","5% (v/v)",,,,
1322,10_C1327,"HR HT Screen G7",,,,HEPES," 0.1 M",7.5,"Jeffamine M-600®","20% (v/v)",,,,
1326,10_C1328,"HR HT Screen G8","Sodium Chloride",," 0.1 M ",HEPES," 0.1 M",7.5," Ammonium Sulfate"," 1.6 M",,,,
1330,10_C1329,"HR HT Screen G9"," Ammonium Formate",,"  2.0 M",HEPES," 0.1 M",7.5,,,,,,
1334,10_C1330,"HR HT Screen G10"," Cadmium Sulfate hydrate",," 0.05 M",HEPES," 0.1 M",7.5,"Sodium Acetate trihydrate "," 1.0 M ",,,,
1338,10_C1331,"HR HT Screen G11",,,,HEPES," 0.1 M",7.5,MPD,"70% (v/v)",,,,
1342,10_C1332,"HR HT Screen G12"," Sodium Chloride",," 4.3 M",HEPES," 0.1 M",7.5,,,,,,
1490,10_C1333,"HR HT Screen H1","Polyethylene Glycol 8000",,"10% (w/v) ",HEPES," 0.1 M",7.5," Ethylene Glycol","8% (v/v)",,,,
1494,10_C1334,"HR HT Screen H2",,,,HEPES," 0.1 M",7.5,"PEG 10000","20% (w/v)",,,,
1498,10_C1335,"HR HT Screen H3"," Magnesium Chloride hexahydrate",,0.2M,Tris," 0.1 M",8.5,"1,6 Hexanediol","3.4 M",,,,
1502,10_C1336,"HR HT Screen H4",,,,Tris," 0.1 M",8.5,"  tert-Butanol","25% (v/v)",,,,
