Composite List,,,,,,,,,,,,,,,,
Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration
282,22_C1175,HR PEG/Ion HT-B11,Ammonium formate,,0.2 M,,,6.6,PEG 3350,20%(w/v),,,,,,
286,22_C1176,HR PEG/Ion HT-B12,Lithium acetate dihydrate,,0.2 M,,,7.9,PEG 3350,20%(w/v),,,,,,
434,22_C1177,HR PEG/Ion HT-C1,Magnesium acetate tetrahydrate,,0.2 M,,,7.5,PEG 3350,20%(w/v),,,,,,
438,22_C1178,HR PEG/Ion HT-C2,Zinc acetate dihydrate,,0.2 M,,,6.3,PEG 3350,20%(w/v),,,,,,
442,22_C1179,HR PEG/Ion HT-C3,Sodium acetate trihydrate,,0.2 M,,,8,PEG 3350,20%(w/v),,,,,,
446,22_C1180,HR PEG/Ion HT-C4,Calcium acetate hydrate,,0.2 M,,,7.5,PEG 3350,20%(w/v),,,,,,
450,22_C1181,HR PEG/Ion HT-C5,Potassium acetate,,0.2 M,,,7.8,PEG 3350,20%(w/v),,,,,,
454,22_C1182,HR PEG/Ion HT-C6,Ammonium acetate,,0.2 M,,,7.1,PEG 3350,20%(w/v),,,,,,
458,22_C1183,HR PEG/Ion HT-C7,Lithium sulfate monohydrate,,0.2 M,,,5.7,PEG 3350,20%(w/v),,,,,,
462,22_C1184,HR PEG/Ion HT-C8,Magnesium sulfate heptahydrate,,0.2 M,,,5.9,PEG 3350,20%(w/v),,,,,,
466,22_C1185,HR PEG/Ion HT-C9,Sodium sulfate decahydrate,,0.2 M,,,6.7,PEG 3350,20%(w/v),,,,,,
470,22_C1186,HR PEG/Ion HT-C10,Potassium sulfate,,0.2 M,,,6.7,PEG 3350,20%(w/v),,,,,,
474,22_C1187,HR PEG/Ion HT-C11,Ammonium sulfate,,0.2 M,,,6.1,PEG 3350,20%(w/v),,,,,,
478,22_C1188,HR PEG/Ion HT-C12,Sodium tartrate dibasic dihydrate,,0.2 M,,,7.2,PEG 3350,20%(w/v),,,,,,
626,22_C1189,HR PEG/Ion HT-D1,Potassium sodium tartrate tetrahydrate,,0.2 M,,,7.4,PEG 3350,20%(w/v),,,,,,
630,22_C1190,HR PEG/Ion HT-D2,Ammonium tartrate dibasic,,0.2 M,,,6.5,PEG 3350,20%(w/v),,,,,,
634,22_C1191,HR PEG/Ion HT-D3,Sodium phosphate monobasic monohydrate,,0.2 M,,,4.7,PEG 3350,20%(w/v),,,,,,
638,22_C1192,HR PEG/Ion HT-D4,Sodium phosphate dibasic dihydrate,,0.2 M,,,9.2,PEG 3350,20%(w/v),,,,,,
642,22_C1193,HR PEG/Ion HT-D5,Potassium phosphate monobasic,,0.2 M,,,4.9,PEG 3350,20%(w/v),,,,,,
646,22_C1194,HR PEG/Ion HT-D6,Potassium phosphate dibasic,,0.2 M,,,9.2,PEG 3350,20%(w/v),,,,,,
650,22_C1195,HR PEG/Ion HT-D7,Ammonium phosphate monobasic,,0.2 M,,,4.7,PEG 3350,20%(w/v),,,,,,
654,22_C1196,HR PEG/Ion HT-D8,Ammonium phosphate dibasic,,0.2 M,,,8,PEG 3350,20%(w/v),,,,,,
658,22_C1197,HR PEG/Ion HT-D9,Lithium citrate tribasic tetrahydrate,,0.2 M,,,8.3,PEG 3350,20%(w/v),,,,,,
662,22_C1198,HR PEG/Ion HT-D10,Sodium citrate tribasic dihydrate,,0.2 M,,,8.2,PEG 3350,20%(w/v),,,,,,
666,22_C1199,HR PEG/Ion HT-D11,Potassium citrate tribasic monohydrate,,0.2 M,,,8.2,PEG 3350,20%(w/v),,,,,,
670,22_C1200,HR PEG/Ion HT-D12,Ammonium citrate dibasic,,0.2 M,,,5.1,PEG 3350,20%(w/v),,,,,,
818,22_C1201,HR PEG/Ion HT-E1,Sodium Malonate,,0.1 M,,,4,PEG 3350,12%(w/v),,,,,,
822,22_C1202,HR PEG/Ion HT-E2,Sodium Malonate,,0.2 M,,,4,PEG 3350,20%(w/v),,,,,,
826,22_C1203,HR PEG/Ion HT-E3,Sodium Malonate,,0.1 M,,,5,PEG 3350,12%(w/v),,,,,,
830,22_C1204,HR PEG/Ion HT-E4,Sodium Malonate,,0.2 M,,,5,PEG 3350,20%(w/v),,,,,,
834,22_C1205,HR PEG/Ion HT-E5,Sodium Malonate,,0.1 M,,,6,PEG 3350,12%(w/v),,,,,,
838,22_C1206,HR PEG/Ion HT-E6,Sodium Malonate,,0.2 M,,,6,PEG 3350,20%(w/v),,,,,,
842,22_C1207,HR PEG/Ion HT-E7,Sodium Malonate,,0.1 M,,,7,PEG 3350,12%(w/v),,,,,,
846,22_C1208,HR PEG/Ion HT-E8,Sodium Malonate,,0.2 M,,,7,PEG 3350,20%(w/v),,,,,,
850,22_C1209,HR PEG/Ion HT-E9,Tacsimate,,4%(v/v),,,4,PEG 3350,12%(w/v),,,,,,
854,22_C1210,HR PEG/Ion HT-E10,Tacsimate,,8%(v/v),,,4,PEG 3350,20%(w/v),,,,,,
858,22_C1211,HR PEG/Ion HT-E11,Tacsimate,,4%(v/v),,,5,PEG 3350,12%(w/v),,,,,,
862,22_C1212,HR PEG/Ion HT-E12,Tacsimate,,8%(v/v),,,5,PEG 3350,20%(w/v),,,,,,
1010,22_C1213,HR PEG/Ion HT-F1,Tacsimate,,4%(v/v),,,6,PEG 3350,12%(w/v),,,,,,
1014,22_C1214,HR PEG/Ion HT-F2,Tacsimate,,8%(v/v),,,6,PEG 3350,20%(w/v),,,,,,
1018,22_C1215,HR PEG/Ion HT-F3,Tacsimate,,4%(v/v),,,7,PEG 3350,12%(w/v),,,,,,
1022,22_C1216,HR PEG/Ion HT-F4,Tacsimate,,8%(v/v),,,7,PEG 3350,20%(w/v),,,,,,
1026,22_C1217,HR PEG/Ion HT-F5,Tacsimate,,4%(v/v),,,8,PEG 3350,12%(w/v),,,,,,
1030,22_C1218,HR PEG/Ion HT-F6,Tacsimate,,8%(v/v),,,8,PEG 3350,20%(w/v),,,,,,
1034,22_C1219,HR PEG/Ion HT-F7,Succinic acid,,0.1 M,,,7.2,PEG 3350,12%(w/v),,,,,,
1038,22_C1220,HR PEG/Ion HT-F8,Succinic acid,,0.2 M,,,7.3,PEG 3350,20%(w/v),,,,,,
1042,22_C1221,HR PEG/Ion HT-F9,Ammonium Citrate tribasic,,0.1 M,,,7.1,PEG 3350,12%(w/v),,,,,,
1046,22_C1222,HR PEG/Ion HT-F10,Ammonium Citrate tribasic,,0.2 M,,,7.1,PEG 3350,20%(w/v),,,,,,
1050,22_C1223,HR PEG/Ion HT-F11,DL-Malic acid,,0.1 M,,,7,PEG 3350,12%(w/v),,,,,,
1054,22_C1224,HR PEG/Ion HT-F12,DL-Malic acid,,0.2 M,,,7,PEG 3350,20%(w/v),,,,,,
1202,22_C1225,HR PEG/Ion HT-G1,Sodium Acetate trihydrate,,0.1 M,,,7,PEG 3350,12%(w/v),,,,,,
1206,22_C1226,HR PEG/Ion HT-G2,Sodium Acetate trihydrate,,0.2 M,,,7,PEG 3350,20%(w/v),,,,,,
1210,22_C1227,HR PEG/Ion HT-G3,Sodium Formate,,0.1 M,,,7,PEG 3350,12%(w/v),,,,,,
1214,22_C1228,HR PEG/Ion HT-G4,Sodium Formate,,0.2 M,,,7,PEG 3350,20%(w/v),,,,,,
1218,22_C1229,HR PEG/Ion HT-G5,Ammonium tartrate dibasic,,0.1 M,,,7,PEG 3350,12%(w/v),,,,,,
1222,22_C1230,HR PEG/Ion HT-G6,Ammonium tartrate dibasic,,0.2 M,,,7,PEG 3350,20%(w/v),,,,,,
1226,22_C1231,HR PEG/Ion HT-G7,Tacsimate,,2%(v/v),Sodium Acetate trihydrate pH 4.6,0.1 M,4.8,PEG 3350,16%(w/v),,,,,,
1230,22_C1232,HR PEG/Ion HT-G8,Tacsimate,,2%(v/v),Sodium citrate tribasic dihydrate pH 5.6,0.1 M,5.9,PEG 3350,16%(w/v),,,,,,
1234,22_C1233,HR PEG/Ion HT-G9,Tacsimate,,2%(v/v),BIS-TRIS pH 6.5,0.1 M,6.6,PEG 3350,20%(w/v),,,,,,
1238,22_C1234,HR PEG/Ion HT-G10,Tacsimate,,2%(v/v),Hepes pH 7.5,0.1 M,7.4,PEG 3350,20%(w/v),,,,,,
1242,22_C1235,HR PEG/Ion HT-G11,Tacsimate,,2%(v/v),Tris pH 8.5,0.1 M,8.6,PEG 3350,16%(w/v),,,,,,
1246,22_C1236,HR PEG/Ion HT-G12,,,,Citric acid,0.07 M,3.8,PEG 3350,16%(w/v),Bis-Tris Propane,0.03 M,,,,
1394,22_C1237,HR PEG/Ion HT-H1,,,,Citric acid,0.06 M,4.4,PEG 3350,16%(w/v),Bis-Tris Propane,0.04 M,,,,
1398,22_C1238,HR PEG/Ion HT-H2,,,,Citric acid,0.05 M,5.2,PEG 3350,16%(w/v),Bis-Tris Propane,0.05 M,,,,
1402,22_C1239,HR PEG/Ion HT-H3,,,,Citric acid,0.04 M,6.5,PEG 3350,20%(w/v),Bis-Tris Propane,0.06 M,,,,
1406,22_C1240,HR PEG/Ion HT-H4,,,,Citric acid,0.03 M,7.8,PEG 3350,20%(w/v),Bis-Tris Propane ,0.07 M,,,,
1410,22_C1241,HR PEG/Ion HT-H5,,,,Citric acid,0.02 M,8.9,PEG 3350,16%(w/v),Bis-Tris Propane ,0.08 M,,,,
1414,22_C1242,HR PEG/Ion HT-H6,Calcium Chloride dihydrate,,0.02 M,,,,PEG 3350,20%(w/v),Cadmium Chloride hydrate,0.02 M,Cobalt(II) Chloride hexahydrate,0.02 M,,
1418,22_C1243,HR PEG/Ion HT-H7,Magnesium Chloride hexahydrate,,0.01 M,HEPES sodium,0.1 M,7,PEG 3350,15%(w/v),Nickel(II) Chloride hexahydrate,0.005 M,,,,
1422,22_C1244,HR PEG/Ion HT-H8,Zinc Chloride,,0.02 M,,,,PEG 3350,20%(w/v),,,,,,
1426,22_C1245,HR PEG/Ion HT-H9,Cesium Chloride,,0.15 M,,,,PEG 3350,15%(w/v),,,,,,
1430,22_C1246,HR PEG/Ion HT-H10,Sodium bromide,,0.2 M,,,,PEG 3350,20%(w/v),,,,,,
1434,22_C1247,HR PEG/Ion HT-H11,Tryptone,,1%(w/v),HEPES sodium,0.05 M,7,PEG 3350,12%(w/v),Sodium Azide,0.001 M,,,,
1438,22_C1248,HR PEG/Ion HT-H12,Tryptone,,1%(w/v),HEPES sodium,0.05 M,7,PEG 3350,20%(w/v),Sodium Azide,0.001 M,,,,
146,22_C1249,HR Crystal Screen HT A1,Calcium Chloride dihydrate,,0.02M,Sodium Acetate trihydrate,0.1 M,4.6,MPD,30% (v/v),,,,,,
150,22_C1250,HR Crystal Screen HT A2,Potassium/Sodium Tartrate tetrahydrate,,0.4M,,,,,,,,,,,
154,22_C1251,HR Crystal Screen HT A3,mono-Ammonium dihydrogen Phosphate,,0.4M,,,,,,,,,,,
158,22_C1252,HR Crystal Screen HT A4,Ammonium Sulfate,,2.0M,Tris Hydrochloride,0.1 M,8.5,,,,,,,,
162,22_C1253,HR Crystal Screen HT A5,tri-Sodium Citrate dihydrate,,0.20M,HEPES - Na,0.1 M,7.5,MPD,30% (v/v),,,,,,
166,22_C1254,HR Crystal Screen HT A6,Magnesium Chloride hexahydrate,,0.2M,Tris Hydrochloride,0.10 M,8.5,PEG 4000,30% (w/v),,,,,,
170,22_C1255,HR Crystal Screen HT A7,Sodium Acetate trihydrate,,1.4 M ,Sodium Cacodylate,0.1 M ,6.5,,,,,,,,
174,22_C1256,HR Crystal Screen HT A8,tri-Sodium Citrate dehydrate,, 0.2 M,Sodium Cacodylate, 0.1 M,6.5,2-Propanol,30% (v/v),,,,,,
178,22_C1257,HR Crystal Screen HT A9,Ammonium Acetate,, 0.2 M,tri-Sodium Citrate dihydrate,0.1 M ,5.6,PEG 4000,30% (w/v),,,,,,
182,22_C1258,HR Crystal Screen HT A10,Ammonium Acetate,, 0.2 M,Sodium Acetate trihydrate, 0.1 M ,4.6,PEG 4000,30% (w/v),,,,,,
186,22_C1259,HR Crystal Screen HT A11,mono-Ammonium dihydrogen Phosphate,, 1.0 M,tri-Sodium Citrate dihydrate,0.1 M,5.6,,,,,,,,
190,22_C1260,HR Crystal Screen HT A12,Magnesium Chloride hexahydrate,, 0.2 M,HEPES - Na,0.1 M,7.5,2-Propanol,30% (v/v),,,,,,
338,22_C1261,HR Crystal Screen HT B1,tri-Sodium Citrate dihydrate,,0.2 M,Tris Hydrochloride,0.1 M,8.5,PEG 400,30% (v/v),,,,,,
342,22_C1262,HR Crystal Screen HT B2,Calcium Chloride dihydrate,,0.2 M ,HEPES - Na,0.10 M,7.5,PEG 400,28% (v/v),,,,,,
346,22_C1263,HR Crystal Screen HT B3,Ammonium Sulfate,,0.2 M ,Sodium Cacodylate, 0.10 M,6.5,PEG 8000,30% (w/v),,,,,,
350,22_C1264,HR Crystal Screen HT B4,Lithium Sulfate monohydrate,, 1.5 M ,HEPES - Na,0.10 M,7.5,,,,,,,,
354,22_C1265,HR Crystal Screen HT B5,Lithium Sulfate monohydrate,, 0.2 M,Tris Hydrochloride, 0.10 M,8.5,PEG 4000,30% (w/v),,,,,,
358,22_C1266,HR Crystal Screen HT B6,Magnesium Acetate tetrahydrate,,0.2 M,Sodium Cacodylate,0.10 M,6.5,PEG 8000,20% (w/v),,,,,,
362,22_C1267,HR Crystal Screen HT B7,Ammonium Acetate,,0.2 M ,Tris Hydrochloride, 0.10 M ,8.5,2-Propanol,30% (v/v),,,,,,
366,22_C1268,HR Crystal Screen HT B8,Ammonium Sulfate,, 0.2 M,Sodium Acetate trihydrate, 0.1 M,4.6,PEG 4000,25% (w/v),,,,,,
370,22_C1269,HR Crystal Screen HT B9,Magnesium Acetate tetrahydrate,, 0.2 M ,Sodium Cacodylate, 0.1 M ,6.5,MPD,30% (v/v),,,,,,
374,22_C1270,HR Crystal Screen HT B10,Sodium Acetate trihydrate,,0.2 M ,Tris Hydrochloride, 0.1 M ,8.5,PEG 4000,30% (w/v),,,,,,
378,22_C1271,HR Crystal Screen HT B11,Magnesium chloride hexahydrate,, 0.2 M ,HEPES - Na,0.1 M ,7.5,PEG 400,30% (v/v),,,,,,
382,22_C1272,HR Crystal Screen HT B12,Calcium Chloride dehydrate,, 0.2 M ,Sodium Acetate trihydrate, 0.1 M ,4.6,2-Propanol,20% (v/v),,,,,,
530,22_C1273,HR Crystal Screen HT C1,Sodium Acetate trihydrate,, 1.0 M,Imidazole,0.1 M,6.5,,,,,,,,
534,22_C1274,HR Crystal Screen HT C2,Ammonium Acetate,,0.2 M ,tri-Sodium Citrate dihydrate, 0.1 M,5.6,MPD,30% (v/v),,,,,,
538,22_C1275,HR Crystal Screen HT C3,tri-Sodium Citrate dihydrate,,0.2 M,HEPES - Na,0.1 M,7.5,2-Propanol,20% (v/v),,,,,,
542,22_C1276,HR Crystal Screen HT C4,Sodium Acetate trihydrate,, 0.2 M ,Sodium Cacodylate,0.1 M ,6.5,PEG 8000,30% (w/v),,,,,,
546,22_C1277,HR Crystal Screen HT C5,Potassium Sodium Tartrate tetrahydrate,,0.8 M ,HEPES - Na,0.1 M ,7.5,,,,,,,,
550,22_C1278,HR Crystal Screen HT C6,Ammonium Sulfate,, 0.2 M ,,,,PEG 8000,30% (w/v),,,,,,
554,22_C1279,HR Crystal Screen HT C7,Ammonium Sulfate,,0.2 M ,,,,PEG 4000,30% (w/v),,,,,,
558,22_C1280,HR Crystal Screen HT C8,Ammonium Sulfate,, 2.0 M,,,,,,,,,,,
562,22_C1281,HR Crystal Screen HT C9,Sodium Formate,,4.0 M ,,,,,,,,,,,
566,22_C1282,HR Crystal Screen HT C10,Sodium Formate,, 2.0 M,Sodium Acetate trihydrate,0.1 M ,4.6,,,,,,,,
570,22_C1283,HR Crystal Screen HT C11,mono-Sodium dihydrogen phosphate,,0.8 M,HEPES - Na, 0.1 M,7.5,mono-Potassium dihydrogen phosphate,0.8M,,,,,,
574,22_C1284,HR Crystal Screen HT C12,,,,Tris Hydrochloride,0.1 M,8.5,PEG 8000,8% (w/v),,,,,,
722,22_C1285,HR Crystal Screen HT D1,,,,Sodium Acetate trihydrate, 0.1 M,4.6,PEG 4000,8% (w/v),,,,,,
726,22_C1286,HR Crystal Screen HT D2,tri-Sodium Citrate dihydrate,,1.4 M,HEPES - Na,0.1 M,7.5,,,,,,,,
730,22_C1287,HR Crystal Screen HT D3,Ammonium Sulfate,, 2.0M,HEPES - Na, 0.1 M,7.5,PEG 400,2% (v/v),,,,,,
734,22_C1288,HR Crystal Screen HT D4,2-Propanol,, 20% v/v,tri-Sodium Citrate dehydrate, 0.1 M,5.6,PEG 4000,20% (w/v),,,,,,
738,22_C1289,HR Crystal Screen HT D5,PEG 4000,,20% w/v ,HEPES - Na, 0.1 M,7.5,2-Propanol,10% (v/v),,,,,,
742,22_C1290,HR Crystal Screen HT D6,mono-Potassium dihydrogen Phosphate,, 0.05 M,,,,PEG 8000,20% (w/v),,,,,,
746,22_C1291,HR Crystal Screen HT D7,,,,,,,PEG 1500,30% (w/v),,,,,,
750,22_C1292,HR Crystal Screen HT D8,Magnesium Formate,, 0.2 M,,,,,,,,,,,
754,22_C1293,HR Crystal Screen HT D9,Zinc Acetate dehydrate,, 0.2 M,Sodium Cacodylate,0.1 M ,6.5,PEG 8000,18% (w/v),,,,,,
758,22_C1294,HR Crystal Screen HT D10,Calcium Acetate hydrate,,0.2 M ,Sodium Cacodylate,0.1 M ,6.5,PEG 8000,18% (w/v),,,,,,
762,22_C1295,HR Crystal Screen HT D11,Ammonium Sulfate,,2.0 M,Sodium Acetate trihydrate, 0.1 M ,4.6,,,,,,,,
766,22_C1296,HR Crystal Screen HT D12,mono-Ammonium dihydrogen Phosphate,,2.0 M,Tris Hydrochloride, 0.1 M,8.5,,,,,,,,
914,22_C1297,HR Crystal Screen HT E1,Sodium chloride,, 2.0 M,,,,"Polyethylene glycol 6,000",10% (w/v),,,,,,
918,22_C1298,HR Crystal Screen HT E2,Sodium Chloride,, 0.5 M ,,,,Hexadecyltrimethylammonium Bromide, 0.01 M, Magnesium Chloride hexahydrate,0.01 M,,,,
922,22_C1299,HR Crystal Screen HT E3,,,,,,,Ethylene Glycol,25% (v/v),,,,,,
926,22_C1300,HR Crystal Screen HT E4,,,,,,,Dioxane,35% (v/v),,,,,,
930,22_C1301,HR Crystal Screen HT E5,Ammonium Sulfate,,2.0M,,,,2-Propanol,5% (v/v),,,,,,
934,22_C1302,HR Crystal Screen HT E6,,,,Imidazole,1.0 M,7,,,,,,,,
938,22_C1303,HR Crystal Screen HT E7,,,,,,,PEG 1000,10% w/v ,PEG 8000,10% (w/v),,,,
942,22_C1304,HR Crystal Screen HT E8,Sodium Chloride,,1.5 M,,,,Ethanol,10% (v/v),,,,,,
946,22_C1305,HR Crystal Screen HT E9,Sodium Chloride,, 2.0 M ,Sodium Acetate trihydrate,  0.1 M ,4.6,,,,,,,,
950,22_C1306,HR Crystal Screen HT E10,Sodium Chloride,,  0.2 M ,Sodium Acetate trihydrate, 0.1 M ,4.6,MPD,30% (v/v),,,,,,
954,22_C1307,HR Crystal Screen HT E11,Cobaltous Chloride hexahydrate,, 0.01 M,Sodium Acetate trihydrate, 0.1 M,4.6,"1,6 Hexanediol",1.0 M,,,,,,
958,22_C1308,HR Crystal Screen HT E12,Cadmium Chloride dihydrate,, 0.1 M,Sodium Acetate trihydrate,0.1 M ,4.6,PEG 400,30% (v/v),,,,,,
1106,22_C1309,HR Crystal Screen HT F1,Ammonium Sulfate,, 0.2 M,Sodium Acetate trihydrate,0.1 M,4.6,PEG MME 2000,30% (w/v),,,,,,
1110,22_C1310,HR Crystal Screen HT F2,Potassium Sodium Tartrate tetrahydrate,, 0.2 M ,tri-Sodium Citrate dihydrate,0.1 M,5.6,Ammonium Sulfate, 2.0 M,,,,,,
1114,22_C1311,HR Crystal Screen HT F3,Ammonium Sulfate,,  0.5 M ,tri-Sodum Citrate dihydrate, 0.1M,5.6,Lithium Sulfate monohydrate, 1.0 M,,,,,,
1118,22_C1312,HR Crystal Screen HT F4,Sodium Chloride,,  0.5 M ,tri-Sodium Citrate dihydrate,  0.1 M,5.6,Ethylene Imine Polymer,2% (w/v),,,,,,
1122,22_C1313,HR Crystal Screen HT F5,,,,tri-Sodium Citrate dehydrate, 0.1 M,5.6,tert-Butanol,35% (v/v),,,,,,
1126,22_C1314,HR Crystal Screen HT F6,Iron(III) Chloride hexahydrate,, 0.01 M,tri-Sodium Citrate dihydrate,  0.1 M,5.6,Jeffamine M-600®,10% (v/v),,,,,,
1130,22_C1315,HR Crystal Screen HT F7,"1,6 Hexanediol",,  2.5 M,tri-Sodium Citrate dihydrate,  0.1 M ,5.6,,,,,,,,
1134,22_C1316,HR Crystal Screen HT F8,Magnesium Sulfate heptahydrate,, 1.6 M ,MES,  0.1 M ,6.5,,,,,,,,
1138,22_C1317,HR Crystal Screen HT F9,Sodium dihydrogen phosphate monohydrate,,  0.1 M ,MES,  0.1 M,6.5,Sodium Chloride, 2.0 M ,mono-Potassium dihydrogen phosphate,0.1 M ,,,,
1142,22_C1318,HR Crystal Screen HT F10,,,,MES, 0.1 M,6.5,PEG 20000,12% (w/v),,,,,,
1146,22_C1319,HR Crystal Screen HT F11,Ammonium Sulfate,,1.6 M ,MES, 0.1 M,6.5,Dioxane,10% (v/v),,,,,,
1150,22_C1320,HR Crystal Screen HT F12,Cesium Chloride,, 0.05 M,MES, 0.1 M,6.5,Jeffamine M-600®,30% (v/v),,,,,,
1298,22_C1321,HR Crystal Screen HT G1,Cobaltous Chloride hexahydrate,, 0.01 M ,MES, 0.1 M,6.5,Ammonium Sulfate,  1.8 M ,,,,,,
1302,22_C1322,HR Crystal Screen HT G2,Ammonium Sulfate,,  0.2 M,MES, 0.1 M,6.5,PEG MME 5000,30% (w/v),,,,,,
1306,22_C1323,HR Crystal Screen HT G3,Zinc Sulfate heptahydrate,,  0.01 M ,MES, 0.1 M ,6.5,PEG MME 550,25% (v/v),,,,,,
1310,22_C1324,HR Crystal Screen HT G4,,,,,,6.5,tri-Sodium Citrate dihydrate,  1.6 M ,,,,,,
1314,22_C1325,HR Crystal Screen HT G5,Ammonium Sulfate,, 0.5 M ,HEPES, 0.1 M,7.5,MPD,30% (v/v),,,,,,
1318,22_C1326,HR Crystal Screen HT G6,,,,HEPES, 0.1 M,7.5,Polyethylene Glycol 6000,  10% w/v ,MPD,5% (v/v),,,,
1322,22_C1327,HR Crystal Screen HT G7,,,,HEPES, 0.1 M,7.5,Jeffamine M-600®,20% (v/v),,,,,,
1326,22_C1328,HR Crystal Screen HT G8,Sodium Chloride,, 0.1 M ,HEPES, 0.1 M,7.5,Ammonium Sulfate, 1.6 M,,,,,,
1330,22_C1329,HR Crystal Screen HT G9,Ammonium Formate,,  2.0 M,HEPES, 0.1 M,7.5,,,,,,,,
1334,22_C1330,HR Crystal Screen HT G10,Cadmium Sulfate hydrate,, 0.05 M,HEPES, 0.1 M,7.5,Sodium acetate, 1.0 M ,,,,,,
1338,22_C1331,HR Crystal Screen HT G11,,,,HEPES, 0.1 M,7.5,MPD,70% (v/v),,,,,,
1342,22_C1332,HR Crystal Screen HT G12,Sodium Chloride,, 4.3 M,HEPES, 0.1 M,7.5,,,,,,,,
1490,22_C1333,HR Crystal Screen HT H1,,,,HEPES, 0.1 M,7.5,Polyethylene Glycol 8000,10% (w/v) ,Ethylene Glycol,8% (v/v),,,,
1494,22_C1334,HR Crystal Screen HT H2,,,,HEPES, 0.1 M,7.5,PEG 10000,20% (w/v),,,,,,
1498,22_C1335,HR Crystal Screen HT H3,Magnesium Chloride hexahydrate,,0.2M,TRIS, 0.1 M,8.5,"1,6 Hexanediol",3.4 M,,,,,,
1502,22_C1336,HR Crystal Screen HT H4,,,,TRIS, 0.1 M,8.5,tert-Butanol,25% (v/v),,,,,,
1506,22_C1337,HR Crystal Screen HT H5,Nicke(ll) Chloride hexahydrate,,  0.01 M,TRIS,0.1M,8.5,Lithium Sulfate monohydrate, 1.0 M,,,,,,
1510,22_C1338,HR Crystal Screen HT H6,Ammonium Sulfate,, 1.5 M,TRIS,0.1M,8.5,Glycerol anhydrous,12% (v/v),,,,,,
1514,22_C1339,HR Crystal Screen HT H7,mono Ammonium dihydrogen phosphate,,  0.2 M ,TRIS,0.1M,8.5,MPD,50% (v/v),,,,,,
1518,22_C1340,HR Crystal Screen HT H8,,,,TRIS,0.1M,8.5,Ethanol,20% (v/v),,,,,,
1522,22_C1341,HR Crystal Screen HT H9,Nickel(II) Chloride hexahydrate,,  0.01 M ,TRIS,0.1M,8.5,PEG MME 2000,20% (w/v),,,,,,
1526,22_C1342,HR Crystal Screen HT H10,Sodium Chloride,,  0.1 M ,BICINE,0.1M,9,PEG MME 550,20% (w/v),,,,,,
1530,22_C1343,HR Crystal Screen HT H11,Magnesium chloride hexahydrate,,2.0M,BICINE,0.1 M,9,,,,,,,,
1534,22_C1344,HR Crystal Screen HT H12,Dioxane,,2% v/v,Bicine,0.1 M,9,PEG 20000,10% (w/v),,,,,,
52,22_C1345,HR Index Screen A1,Ammonium sulfate,,2.0M,Citric acid,0.1M,3.5,,,,,,,,
56,22_C1346,HR Index Screen A2,Ammonium sulfate,,2.0M,Sodium acetate trihydrate,0.1M,4.5,,,,,,,,
60,22_C1347,HR Index Screen A3,Ammonium sulfate,,2.0M,BIS-TRIS,0.1M,5.5,,,,,,,,
64,22_C1348,HR Index Screen A4,Ammonium sulfate,,2.0M,BIS-TRIS,0.1M,6.5,,,,,,,,
68,22_C1349,HR Index Screen A5,Ammonium sulfate,,2.0M,HEPES,0.1M,7.5,,,,,,,,
72,22_C1350,HR Index Screen A6,Ammonium sulfate,,2.0M,TRIS,0.1M,8.5,,,,,,,,
76,22_C1351,HR Index Screen A7,Sodium chloride,,3.0M,Citric acid,0.1M,3.5,,,,,,,,
80,22_C1352,HR Index Screen A8,Sodium chloride,,3.0M,Sodium acetate trihydrate,0.1M,4.5,,,,,,,,
84,22_C1353,HR Index Screen A9,Sodium chloride,,3.0M,BIS-TRIS,0.1M,5.5,,,,,,,,
88,22_C1354,HR Index Screen A10,Sodium chloride,,3.0M,BIS-TRIS,0.1M,6.5,,,,,,,,
92,22_C1355,HR Index Screen A11,Sodium chloride,,3.0M,HEPES,0.1M,7.5,,,,,,,,
96,22_C1356,HR Index Screen A12,Sodium chloride,,3.0M,TRIS,0.1M,8.5,,,,,,,,
244,22_C1357,HR Index Screen B1,Magnesium formate,,0.3M,BIS-TRIS,0.1M,5.5,,,,,,,,
248,22_C1358,HR Index Screen B2,Magnesium formate,,0.5M,BIS-TRIS,0.1M,6.5,,,,,,,,
252,22_C1359,HR Index Screen B3,Magnesium formate,,0.5M,HEPES,0.1M,7.5,,,,,,,,
256,22_C1360,HR Index Screen B4,Magnesium formate,,0.3M,TRIS,0.1M,8.5,,,,,,,,
260,22_C1361,HR Index Screen B5,Sodium dihydrogen phosphate,,1.26M,,,,di-Potassium hydrogen phosphate,0.14M,,,,,,
264,22_C1362,HR Index Screen B6,Sodium dihydrogen phosphate,,0.49M,,,,di-Potassium hydrogen phosphate,0.91M,,,,,,
268,22_C1363,HR Index Screen B7,Sodium dihydrogen phosphate,,0.056M,,,,di-Potassium hydrogen phosphate,1.344M,,,,,,
272,22_C1364,HR Index Screen B8,tri-Sodium citrate dihydrate,,1.4M,HEPES,0.1M,7.5,,,,,,,,
276,22_C1365,HR Index Screen B9,tri-Ammonium citrate pH 7.0,,1.8M,,,,,,,,,,,
280,22_C1366,HR Index Screen B10,Succinic acid pH 7.0,,0.8M,,,,,,,,,,,
