"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
688,M5_C1096,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
692,M5_C1097,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
696,M5_C1098,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
700,M5_C1099,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
704,M5_C1100,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
708,M5_C1101,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
712,M5_C1102,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
716,M5_C1103,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
720,M5_C1104,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
868,M5_C1105,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
872,M5_C1106,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 6000","40% (w/v)",,,,
876,M5_C1107,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
880,M5_C1108,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
884,M5_C1109,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
888,M5_C1110,,"Sodium Phosphate monobasic",NaH2PO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","10% (w/v)",,,,
892,M5_C1111,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
896,M5_C1112,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
900,M5_C1113,,"Sodium Phosphate monobasic",NaH2PO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 6000","15% (w/v)",,,,
904,M5_C1114,,"Sodium Phosphate monobasic",NaH2PO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 6000","19% (w/v)",,,,
908,M5_C1115,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
912,M5_C1116,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1060,M5_C1117,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1064,M5_C1118,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
1068,M5_C1119,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1072,M5_C1120,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1076,M5_C1121,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1080,M5_C1122,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
1084,M5_C1123,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1088,M5_C1124,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1092,M5_C1125,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1096,M5_C1126,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 6000","19% (w/v)",,,,
1100,M5_C1127,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","10% (w/v)",,,,
1104,M5_C1128,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","32% (w/v)",,,,
1252,M5_C1129,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","10% (w/v)",,,,
1256,M5_C1130,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1260,M5_C1131,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","32% (w/v)",,,,
1264,M5_C1132,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","10% (w/v)",,,,
1268,M5_C1133,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1272,M5_C1134,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 6000","32% (w/v)",,,,
1276,M5_C1135,,"Potassium Chloride",KCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1280,M5_C1136,,"Potassium Chloride",KCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","32% (w/v)",,,,
1284,M5_C1137,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1288,M5_C1138,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1292,M5_C1139,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1296,M5_C1140,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
1444,M5_C1141,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1448,M5_C1142,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1452,M5_C1143,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1456,M5_C1144,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
1460,M5_C1145,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1464,M5_C1146,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1468,M5_C1147,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1472,M5_C1148,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
1476,M5_C1149,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
1480,M5_C1150,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
1484,M5_C1151,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
1488,M5_C1152,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 6000","38% (w/v)",,,,
50,M5_C1153,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
54,M5_C1154,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
58,M5_C1155,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
62,M5_C1156,,"Ammonium Sulfate ",(NH4)2SO4,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
66,M5_C1157,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
70,M5_C1158,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
74,M5_C1159,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
78,M5_C1160,,"Ammonium Sulfate ",(NH4)2SO4,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
82,M5_C1161,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
86,M5_C1162,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
90,M5_C1163,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","15% (w/v)",,,,
94,M5_C1164,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","25% (w/v)",,,,
242,M5_C1165,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
246,M5_C1166,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
250,M5_C1167,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","15% (w/v)",,,,
254,M5_C1168,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
258,M5_C1169,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","24% (w/v)",,,,
262,M5_C1170,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
266,M5_C1171,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","34% (w/v)",,,,
270,M5_C1172,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","40% (w/v)",,,,
274,M5_C1173,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","24% (w/v)",,,,
278,M5_C1174,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
282,M5_C1175,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","34% (w/v)",,,,
286,M5_C1176,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.05 M",MES,"0.1 M",6,"PEG 3350","10% (w/v)",,,,
434,M5_C1177,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","10% (w/v)",,,,
438,M5_C1178,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","20% (w/v)",,,,
442,M5_C1179,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","25% (w/v)",,,,
446,M5_C1180,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
450,M5_C1181,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","35% (w/v)",,,,
454,M5_C1182,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","40% (w/v)",,,,
458,M5_C1183,,"Potassium chloride",KCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
462,M5_C1184,,"Potassium chloride",KCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
466,M5_C1185,,"Potassium chloride",KCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
470,M5_C1186,,"Potassium chloride",KCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","40% (w/v)",,,,
474,M5_C1187,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
478,M5_C1188,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
626,M5_C1189,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
630,M5_C1190,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","40% (w/v)",,,,
634,M5_C1191,,"Potassium chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
638,M5_C1192,,"Potassium chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
642,M5_C1193,,"Potassium chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
646,M5_C1194,,"Potassium chloride",KCl,"0.2 M",MES,"0.1 M",6,"PEG 3350","40% (w/v)",,,,
650,M5_C1195,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
654,M5_C1196,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","25% (w/v)",,,,
658,M5_C1197,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
662,M5_C1198,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
666,M5_C1199,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
670,M5_C1200,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
818,M5_C1201,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","25% (w/v)",,,,
822,M5_C1202,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
826,M5_C1203,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","17.5% (w/v)",,,,
830,M5_C1204,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
834,M5_C1205,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
838,M5_C1206,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
842,M5_C1207,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
846,M5_C1208,,"Sodium Chloride",NaCl,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
850,M5_C1209,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
854,M5_C1210,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
858,M5_C1211,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","35% (w/v)",,,,
862,M5_C1212,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","10% (w/v)",,,,
1010,M5_C1213,,"Sodium Chloride",NaCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
1014,M5_C1214,,"Sodium Chloride",NaCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","30% (w/v)",,,,
1018,M5_C1215,,"Sodium Chloride",NaCl,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","17.5% (w/v)",,,,
1022,M5_C1216,,"Sodium Chloride",NaCl,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 3350","20% (w/v)",,,,
1026,M5_C1217,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",HEPES,"0.1 M",7,"PEG 3350","10% (w/v)",,,,
1030,M5_C1218,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1034,M5_C1219,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1038,M5_C1220,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1042,M5_C1221,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","10% (w/v)",,,,
1046,M5_C1222,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1050,M5_C1223,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1054,M5_C1224,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1202,M5_C1225,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","10% (w/v)",,,,
1206,M5_C1226,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1210,M5_C1227,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1214,M5_C1228,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1218,M5_C1229,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","10% (w/v)",,,,
1222,M5_C1230,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1226,M5_C1231,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1230,M5_C1232,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1234,M5_C1233,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","24% (w/v)",,,,
1238,M5_C1234,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1242,M5_C1235,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","34% (w/v)",,,,
1246,M5_C1236,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1394,M5_C1237,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","24% (w/v)",,,,
1398,M5_C1238,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1402,M5_C1239,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","34% (w/v)",,,,
1406,M5_C1240,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1410,M5_C1241,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","10% (w/v)",,,,
1414,M5_C1242,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1418,M5_C1243,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","25% (w/v)",,,,
1422,M5_C1244,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
1426,M5_C1245,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
1430,M5_C1246,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
1434,M5_C1247,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
1438,M5_C1248,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
146,M5_C1249,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
150,M5_C1250,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
154,M5_C1251,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
158,M5_C1252,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
162,M5_C1253,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
166,M5_C1254,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
170,M5_C1255,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
174,M5_C1256,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
178,M5_C1257,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
182,M5_C1258,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
186,M5_C1259,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
190,M5_C1260,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","25% (w/v)",,,,
338,M5_C1261,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
342,M5_C1262,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
346,M5_C1263,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
350,M5_C1264,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
354,M5_C1265,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","25% (w/v)",,,,
358,M5_C1266,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
362,M5_C1267,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
366,M5_C1268,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
370,M5_C1269,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
374,M5_C1270,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
378,M5_C1271,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
382,M5_C1272,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
530,M5_C1273,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
534,M5_C1274,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
538,M5_C1275,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
542,M5_C1276,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
546,M5_C1277,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
550,M5_C1278,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
554,M5_C1279,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
